time:timestamp,operation_end_time,lifecycle:transition,lifecycle:state,event_id,identifier:id,process_model_id,case,concept:name,requested_service_url,org:resource,planned_operation_time,parameters,case:concept:name,SubProcessID,current_task,response_status_code,complete_service_time,human_workstation_green_button_pressed,unsatisfied_condition_description
2021-07-01 18:50:56.193222+00:00,2021-07-01 18:51:00.380772+00:00,scheduled,assigned,2050,a_26636,WF_101,WF_101_25,/ov/burn,http://136.199.130.208:5000/ov/burn?resource=ov_1&size=regular&thickness=thin&business_key=WF_101,ov_1,0 days 00:03:42,"{'value': None, 'children': [('parameter_burn_workpiece_size', 'regular'), ('parameter_burn_workpiece_thickness', 'thin')]}",WF_101_25,,,,,,
2021-07-01 18:51:00.406000+00:00,2021-07-01 18:51:22.046000+00:00,start,inProgress,2050,a_26636,WF_101,WF_101_25,/ov/burn,http://136.199.130.208:5000/ov/burn?resource=ov_1&size=regular&thickness=thin&business_key=WF_101,ov_1,0 days 00:03:42,"{'value': None, 'children': [('parameter_burn_workpiece_size', 'regular'), ('parameter_burn_workpiece_thickness', 'thin')]}",WF_101_25,e4036336-aeb5-4edd-b454-9055e9c6abe6,burning the workpiece of size regular and thickness thinfor 10 seconds,,,,
2021-07-01 18:51:22.865000+00:00,2021-07-01 18:51:22.865000+00:00,complete,success,2050,a_26636,WF_101,WF_101_25,/ov/burn,http://136.199.130.208:5000/ov/burn?resource=ov_1&size=regular&thickness=thin&business_key=WF_101,ov_1,0 days 00:03:42,"{'value': None, 'children': [('parameter_burn_workpiece_size', 'regular'), ('parameter_burn_workpiece_thickness', 'thin')]}",WF_101_25,,,200,0:00:26.671778,,
2021-07-01 18:51:22.881051+00:00,2021-07-01 18:51:26.646624+00:00,scheduled,assigned,2053,a_26640,WF_101,WF_101_25,/ov/temper,http://136.199.130.208:5000/ov/temper?resource=ov_1&intensity=ov_1_temper_high&business_key=WF_101,ov_1,0 days 00:00:56,"{'value': None, 'children': [('parameter_temper_intensity', 'ov_1_temper_high')]}",WF_101_25,,,,,,
2021-07-01 18:51:26.734000+00:00,2021-07-01 18:52:18.171000+00:00,start,inProgress,2053,a_26640,WF_101,WF_101_25,/ov/temper,http://136.199.130.208:5000/ov/temper?resource=ov_1&intensity=ov_1_temper_high&business_key=WF_101,ov_1,0 days 00:00:56,"{'value': None, 'children': [('parameter_temper_intensity', 'ov_1_temper_high')]}",WF_101_25,bdaeea16-0f58-4074-ac41-737f1b8210ff,temper the workpiece with intensity: ov_1_temper_high for 40 seconds,,,,
2021-07-01 18:51:31.631000+00:00,2021-07-01 18:51:31.631000+00:00,complete,success,2051,a_26630,WF_102,WF_102_26,/hbw/unload,http://136.199.130.208:5000/hbw/unload?resource=hbw_2&slot=hbw_2_automatic_pos&use_nfc=true&business_key=WF_102,hbw_2,0 days 00:00:52,"{'value': None, 'children': [('parameter_hbw_slot', 'hbw_2_automatic_pos'), ('parameter_use_nfc', 'true')]}",WF_102_26,,,200,0:03:07.481486,,
2021-07-01 18:51:31.645754+00:00,2021-07-01 18:51:33.895805+00:00,scheduled,assigned,2052,a_26648,WF_102,WF_102_26,/vgr/pick_up_and_transport,http://136.199.130.208:5000/vgr/pick_up_and_transport?resource=vgr_2&start=hbw_2_pos&end=ov_2_pos&business_key=WF_102,vgr_2,0 days 00:00:32,"{'value': None, 'children': [('parameter_start_position', 'hbw_2_pos'), ('parameter_end_position', 'ov_2_pos')]}",WF_102_26,,,,,,
2021-07-01 18:51:34.077000+00:00,2021-07-01 18:52:10.562000+00:00,start,inProgress,2052,a_26648,WF_102,WF_102_26,/vgr/pick_up_and_transport,http://136.199.130.208:5000/vgr/pick_up_and_transport?resource=vgr_2&start=hbw_2_pos&end=ov_2_pos&business_key=WF_102,vgr_2,0 days 00:00:32,"{'value': None, 'children': [('parameter_start_position', 'hbw_2_pos'), ('parameter_end_position', 'ov_2_pos')]}",WF_102_26,57755fbc-4ac3-4480-ada1-1a72f10463df,picking up and transporting the workpiece from the high_bay_warehouse to the oven,,,,
2021-07-01 18:52:10.614585+00:00,2021-07-01 18:52:14.052000+00:00,complete,success,2052,a_26648,WF_102,WF_102_26,/vgr/pick_up_and_transport,http://136.199.130.208:5000/vgr/pick_up_and_transport?resource=vgr_2&start=hbw_2_pos&end=ov_2_pos&business_key=WF_102,vgr_2,0 days 00:00:32,"{'value': None, 'children': [('parameter_start_position', 'hbw_2_pos'), ('parameter_end_position', 'ov_2_pos')]}",WF_102_26,,,200,0:00:42.406246,,
2021-07-01 18:52:14.051954+00:00,2021-07-01 18:52:18.739452+00:00,scheduled,assigned,2054,a_26658,WF_102,WF_102_26,/ov/burn,http://136.199.130.208:5000/ov/burn?resource=ov_2&size=middle&thickness=thin&business_key=WF_102,ov_2,0 days 00:03:42,"{'value': None, 'children': [('parameter_burn_workpiece_size', 'middle'), ('parameter_burn_workpiece_thickness', 'thin')]}",WF_102_26,,,,,,
