time:timestamp,operation_end_time,lifecycle:transition,lifecycle:state,event_id,identifier:id,process_model_id,case,concept:name,requested_service_url,org:resource,planned_operation_time,parameters,case:concept:name,SubProcessID,current_task,response_status_code,complete_service_time,human_workstation_green_button_pressed,unsatisfied_condition_description
2021-07-06 15:11:41.890000+00:00,2021-07-06 15:12:18.311000+00:00,start,inProgress,2450,a_31590,WF_102,WF_102_31,/vgr/pick_up_and_transport,http://136.199.130.208:5000/vgr/pick_up_and_transport?resource=vgr_2&start=hbw_2_pos&end=ov_2_pos&business_key=WF_102,vgr_2,0 days 00:00:32,"{'value': None, 'children': [('parameter_start_position', 'hbw_2_pos'), ('parameter_end_position', 'ov_2_pos')]}",WF_102_31,0219fdc7-3ba6-4dff-93be-4a69b59a2d4a,picking up and transporting the workpiece from the high_bay_warehouse to the oven,,,,
2021-07-06 15:12:18.498600+00:00,2021-07-06 15:12:20.063158+00:00,complete,success,2450,a_31590,WF_102,WF_102_31,/vgr/pick_up_and_transport,http://136.199.130.208:5000/vgr/pick_up_and_transport?resource=vgr_2&start=hbw_2_pos&end=ov_2_pos&business_key=WF_102,vgr_2,0 days 00:00:32,"{'value': None, 'children': [('parameter_start_position', 'hbw_2_pos'), ('parameter_end_position', 'ov_2_pos')]}",WF_102_31,,,200,0 days 00:00:40.626160,,
2021-07-06 15:12:31.646000+00:00,2021-07-06 15:12:31.646000+00:00,complete,success,2451,a_31583,WF_101,WF_101_30,/ov/temper,http://136.199.130.208:5000/ov/temper?resource=ov_1&intensity=ov_1_temper_high&business_key=WF_101,ov_1,0 days 00:00:56,"{'value': None, 'children': [('parameter_temper_intensity', 'ov_1_temper_high')]}",WF_101_30,,,200,0:00:56.859317,,
2021-07-06 15:12:31.646346+00:00,2021-07-06 15:12:40.443220+00:00,scheduled,assigned,2452,a_31603,WF_101,WF_101_30,/mm/mill,http://136.199.130.208:5000/mm/mill?resource=mm_1&start=mm_1_initial_pos&end=mm_1_initial_pos&business_key=WF_101,mm_1,0 days 00:00:05,"{'value': None, 'children': [('parameter_start_position', 'mm_1_initial_pos'), ('parameter_end_position', 'mm_1_initial_pos')]}",WF_101_30,,,,,,
2021-07-06 15:12:32.927405+00:00,2021-07-06 15:12:39.161778+00:00,scheduled,assigned,2454,a_31601,WF_102,WF_102_31,/wt/pick_up_and_transport,http://136.199.130.208:5000/wt/pick_up_and_transport?resource=wt_2&start=ov_2_pos&end=mm_2_initial_pos&business_key=WF_102,wt_2,0 days 00:00:27,"{'value': None, 'children': [('parameter_start_position', 'ov_2_pos'), ('parameter_end_position', 'mm_2_initial_pos')]}",WF_102_31,,,,,,
2021-07-06 15:12:39.218000+00:00,2021-07-06 15:13:08.436000+00:00,start,inProgress,2454,a_31601,WF_102,WF_102_31,/wt/pick_up_and_transport,http://136.199.130.208:5000/wt/pick_up_and_transport?resource=wt_2&start=ov_2_pos&end=mm_2_initial_pos&business_key=WF_102,wt_2,0 days 00:00:27,"{'value': None, 'children': [('parameter_start_position', 'ov_2_pos'), ('parameter_end_position', 'mm_2_initial_pos')]}",WF_102_31,7bcebe64-83bf-4f60-8b56-df80e10a9147,picking up and transporting the workpiece from the oven to the milling_machine,,,,
2021-07-06 15:12:40.546000+00:00,2021-07-06 15:12:45.624000+00:00,start,inProgress,2452,a_31603,WF_101,WF_101_30,/mm/mill,http://136.199.130.208:5000/mm/mill?resource=mm_1&start=mm_1_initial_pos&end=mm_1_initial_pos&business_key=WF_101,mm_1,0 days 00:00:05,"{'value': None, 'children': [('parameter_start_position', 'mm_1_initial_pos'), ('parameter_end_position', 'mm_1_initial_pos')]}",WF_101_30,180037a2-5bff-4993-8cbf-aac70c21d218,"transporting the workpiece from the initial to the mill, milling it and transporting it to the initial afterwards",,,,
2021-07-06 15:12:46.787000+00:00,2021-07-06 15:12:46.787000+00:00,complete,success,2452,a_31603,WF_101,WF_101_30,/mm/mill,http://136.199.130.208:5000/mm/mill?resource=mm_1&start=mm_1_initial_pos&end=mm_1_initial_pos&business_key=WF_101,mm_1,0 days 00:00:05,"{'value': None, 'children': [('parameter_start_position', 'mm_1_initial_pos'), ('parameter_end_position', 'mm_1_initial_pos')]}",WF_101_30,,,200,0:00:15.140654,,
2021-07-06 15:12:46.817799+00:00,2021-07-06 15:12:51.489626+00:00,scheduled,assigned,2453,a_31607,WF_101,WF_101_30,/mm/deburr,http://136.199.130.208:5000/mm/deburr?resource=mm_1&start=mm_1_initial_pos&end=sm_1_lb_1_pos&business_key=WF_101,mm_1,0 days 00:00:14,"{'value': None, 'children': [('parameter_start_position', 'mm_1_initial_pos'), ('parameter_end_position', 'sm_1_lb_1_pos')]}",WF_101_30,,,,,,
2021-07-06 15:12:51.515000+00:00,2021-07-06 15:13:06.562000+00:00,start,inProgress,2453,a_31607,WF_101,WF_101_30,/mm/deburr,http://136.199.130.208:5000/mm/deburr?resource=mm_1&start=mm_1_initial_pos&end=sm_1_lb_1_pos&business_key=WF_101,mm_1,0 days 00:00:14,"{'value': None, 'children': [('parameter_start_position', 'mm_1_initial_pos'), ('parameter_end_position', 'sm_1_lb_1_pos')]}",WF_101_30,cdb16ec8-d1fa-4d80-98a8-ac024b985091,"transporting the workpiece from the initial to the mill, deburring it and transporting it to the ejection afterwards",,,,
