time:timestamp,operation_end_time,lifecycle:transition,lifecycle:state,event_id,identifier:id,process_model_id,case,concept:name,requested_service_url,org:resource,planned_operation_time,parameters,case:concept:name,SubProcessID,current_task,response_status_code,complete_service_time,human_workstation_green_button_pressed,unsatisfied_condition_description
2021-06-30 15:29:19.540000+00:00,2021-06-30 15:29:19.540000+00:00,complete,success,1011,a_13130,WF_101,WF_101_13,/mm/mill,http://136.199.130.208:5000/mm/mill?resource=mm_1&start=mm_1_initial_pos&end=mm_1_initial_pos&business_key=WF_101,mm_1,0 days 00:00:05,"{'value': None, 'children': [('parameter_start_position', 'mm_1_initial_pos'), ('parameter_end_position', 'mm_1_initial_pos')]}",WF_101_13,,,200,0:00:11.031259,,
2021-06-30 15:29:19.551637+00:00,2021-06-30 15:29:24.129746+00:00,scheduled,assigned,1012,a_13134,WF_101,WF_101_13,/mm/deburr,http://136.199.130.208:5000/mm/deburr?resource=mm_1&start=mm_1_initial_pos&end=sm_1_lb_1_pos&business_key=WF_101,mm_1,0 days 00:00:14,"{'value': None, 'children': [('parameter_start_position', 'mm_1_initial_pos'), ('parameter_end_position', 'sm_1_lb_1_pos')]}",WF_101_13,,,,,,
2021-06-30 15:29:24.236000+00:00,2021-06-30 15:29:38.362000+00:00,start,inProgress,1012,a_13134,WF_101,WF_101_13,/mm/deburr,http://136.199.130.208:5000/mm/deburr?resource=mm_1&start=mm_1_initial_pos&end=sm_1_lb_1_pos&business_key=WF_101,mm_1,0 days 00:00:14,"{'value': None, 'children': [('parameter_start_position', 'mm_1_initial_pos'), ('parameter_end_position', 'sm_1_lb_1_pos')]}",WF_101_13,c5ea8b52-0e42-4e71-95cb-956f068d9ea1,"transporting the workpiece from the initial to the mill, deburring it and transporting it to the ejection afterwards",,,,
2021-06-30 15:29:30.012251+00:00,2021-06-30 15:31:40.387245+00:00,scheduled,assigned,1026,a_13223,WF_102,WF_102_14,/hbw/store_empty_bucket,http://136.199.130.208:5000/hbw/store_empty_bucket?resource=hbw_1&slot=hbw_1_automatic_pos&business_key=WF_102,hbw_1,0 days 00:00:46,"{'value': None, 'children': [('parameter_hbw_slot', 'hbw_1_automatic_pos')]}",WF_102_14,,,,,,
2021-06-30 15:29:40.411000+00:00,2021-06-30 15:29:40.411000+00:00,complete,success,1012,a_13134,WF_101,WF_101_13,/mm/deburr,http://136.199.130.208:5000/mm/deburr?resource=mm_1&start=mm_1_initial_pos&end=sm_1_lb_1_pos&business_key=WF_101,mm_1,0 days 00:00:14,"{'value': None, 'children': [('parameter_start_position', 'mm_1_initial_pos'), ('parameter_end_position', 'sm_1_lb_1_pos')]}",WF_101_13,,,200,0:00:20.859363,,
2021-06-30 15:29:40.437330+00:00,2021-06-30 15:29:44.702988+00:00,scheduled,assigned,1013,a_13137,WF_101,WF_101_13,/sm/sort,http://136.199.130.208:5000/sm/sort?resource=sm_1&start=sm_1_lb_1_pos&use_nfc=false&end=sm_1_automatic_pos&business_key=WF_101,sm_1,0 days 00:00:12,"{'value': None, 'children': [('parameter_use_nfc', 'false'), ('parameter_start_position', 'sm_1_lb_1_pos'), ('parameter_end_position', 'sm_1_automatic_pos'), ('parameter_sorting_machine_ejection_position', 2.0)]}",WF_101_13,,,,,,
2021-06-30 15:29:44.707000+00:00,2021-06-30 15:29:55.482000+00:00,start,inProgress,1013,a_13137,WF_101,WF_101_13,/sm/sort,http://136.199.130.208:5000/sm/sort?resource=sm_1&start=sm_1_lb_1_pos&use_nfc=false&end=sm_1_automatic_pos&business_key=WF_101,sm_1,0 days 00:00:12,"{'value': None, 'children': [('parameter_use_nfc', 'false'), ('parameter_start_position', 'sm_1_lb_1_pos'), ('parameter_end_position', 'sm_1_automatic_pos'), ('parameter_sorting_machine_ejection_position', 2.0)]}",WF_101_13,30ffb644-7727-4e9c-9cf3-9d1001ce1034,sorting the workpiece which is located at initial without using the nfc reader into the predefined ejection location none,,,,
2021-06-30 15:29:49.022225+00:00,2021-06-30 15:29:51.178477+00:00,scheduled,assigned,1014,a_13140,WF_102,WF_102_14,/hbw/store_empty_bucket,http://136.199.130.208:5000/hbw/store_empty_bucket?resource=hbw_2&slot=hbw_2_automatic_pos&business_key=WF_102,hbw_2,0 days 00:00:47,"{'value': None, 'children': [('parameter_hbw_slot', 'hbw_2_automatic_pos')]}",WF_102_14,,,,,,
2021-06-30 15:29:51.925000+00:00,2021-06-30 15:30:28.737000+00:00,start,inProgress,1014,a_13140,WF_102,WF_102_14,/hbw/store_empty_bucket,http://136.199.130.208:5000/hbw/store_empty_bucket?resource=hbw_2&slot=hbw_2_automatic_pos&business_key=WF_102,hbw_2,0 days 00:00:47,"{'value': None, 'children': [('parameter_hbw_slot', 'hbw_2_automatic_pos')]}",WF_102_14,9d417fd8-69f4-4375-a38f-fa83d4c82dd6,storing a new empty bucket in slot 1,,,,
2021-06-30 15:29:54.756627+00:00,2021-06-30 15:30:00.147275+00:00,scheduled,assigned,1015,a_13147,WF_102,WF_102_14,/wt/pick_up_and_transport,http://136.199.130.208:5000/wt/pick_up_and_transport?resource=wt_2&start=ov_2_pos&end=mm_2_initial_pos&business_key=WF_102,wt_2,0 days 00:00:27,"{'value': None, 'children': [('parameter_start_position', 'ov_2_pos'), ('parameter_end_position', 'mm_2_initial_pos')]}",WF_102_14,,,,,,
